order_id,product_id,date,quantity
2069,8,2021-08-02,66
2070,47,2021-08-11,39
2071,20,2021-08-04,98
2072,24,2021-08-08,58
2073,10,2021-08-04,2
2074,32,2021-08-11,15
2075,37,2021-08-10,39
2076,11,2021-08-09,50
2077,35,2021-08-07,23
2078,15,2021-08-10,13
2079,12,2021-08-03,68
2080,13,2021-08-10,41
2081,39,2021-08-11,45
2082,2,2021-08-05,64
2083,44,2021-08-11,65
2084,35,2021-08-02,11
2085,14,2021-08-06,8
2086,47,2021-08-02,25
2087,28,2021-08-10,47
2088,48,2021-08-03,9
2089,44,2021-08-05,41
2090,31,2021-08-09,30
2091,43,2021-08-07,15
2092,21,2021-08-09,8
2093,40,2021-08-01,46
2094,26,2021-08-11,79
2095,11,2021-08-08,85
2096,41,2021-08-04,90
2097,18,2021-08-10,57
2098,37,2021-08-07,68
2099,34,2021-08-08,93
2100,41,2021-08-03,82
2101,14,2021-08-01,52
2102,31,2021-08-04,94
2103,10,2021-08-07,76
2104,21,2021-08-01,15
2105,47,2021-08-05,37
2106,42,2021-08-09,19
2107,35,2021-08-05,24
2108,21,2021-08-10,71
2109,32,2021-08-04,51
2110,9,2021-08-04,27
2111,27,2021-08-07,72
2112,49,2021-08-10,77
2113,15,2021-08-04,37
2114,29,2021-08-10,10
2115,28,2021-08-06,96
2116,41,2021-08-05,32
2117,30,2021-08-10,100
2118,7,2021-08-09,26
2119,2,2021-08-05,40
2120,26,2021-08-04,17
2121,17,2021-08-03,30
2122,2,2021-08-07,38
2123,22,2021-08-08,73
2124,15,2021-08-03,37
2125,26,2021-08-04,65
2126,38,2021-08-09,88
2127,44,2021-08-01,76
2128,36,2021-08-07,12
2129,4,2021-08-09,60
2130,1,2021-08-07,80
2131,19,2021-08-06,20
2132,2,2021-08-11,39
2133,14,2021-08-08,43
2134,13,2021-08-02,100
2135,39,2021-08-01,57
2136,21,2021-08-06,17
2137,49,2021-08-02,61
2138,36,2021-08-01,50
2139,7,2021-08-08,65
2140,25,2021-08-08,78
2141,28,2021-08-07,44
2142,5,2021-08-07,92
2143,14,2021-08-10,82
2144,19,2021-08-06,80
2145,39,2021-08-05,37
2146,2,2021-08-11,84
2147,24,2021-08-03,7
2148,43,2021-08-03,58
2149,16,2021-08-01,49
2150,34,2021-08-01,26
2151,26,2021-08-03,92
2152,34,2021-08-03,40
2153,4,2021-08-02,75
2154,35,2021-08-05,85
2155,17,2021-08-08,94
2156,26,2021-08-01,69
2157,43,2021-08-11,17
2158,13,2021-08-08,29
2159,21,2021-08-10,99
2160,38,2021-08-10,23
2161,40,2021-08-08,78
2162,12,2021-08-01,80
2163,4,2021-08-07,95
2164,43,2021-08-11,98
2165,29,2021-08-09,2
2166,8,2021-08-01,24
2167,10,2021-08-01,31
2168,44,2021-08-01,43
2169,11,2021-08-02,88
2170,29,2021-08-09,75
2171,5,2021-08-09,82
2172,7,2021-08-09,9
2173,13,2021-08-03,69
2174,8,2021-08-03,94
2175,33,2021-08-05,45
2176,45,2021-08-10,90
2177,26,2021-08-09,88
2178,49,2021-08-03,97
2179,30,2021-08-04,47
2180,12,2021-08-04,13
2181,25,2021-08-03,78
2182,45,2021-08-10,29
2183,7,2021-08-10,11
2184,18,2021-08-02,22
2185,30,2021-08-10,61
2186,41,2021-08-08,43
2187,24,2021-08-10,13
2188,46,2021-08-06,67
2189,44,2021-08-06,92
2190,49,2021-08-08,10
2191,28,2021-08-07,97
2192,46,2021-08-09,4
2193,31,2021-08-08,77
2194,38,2021-08-02,23
2195,35,2021-08-05,89
2196,31,2021-08-02,64
2197,14,2021-08-09,55
2198,1,2021-08-11,72
2199,5,2021-08-11,52
2200,9,2021-08-06,13
2201,15,2021-08-05,60
2202,18,2021-08-05,48
2203,29,2021-08-01,6
2204,28,2021-08-08,5
2205,34,2021-08-08,94
2206,43,2021-08-10,61
2207,41,2021-08-10,14
2208,40,2021-08-09,62
2209,30,2021-08-04,84
2210,31,2021-08-02,84
2211,38,2021-08-10,3
2212,26,2021-08-03,46
2213,39,2021-08-05,26
2214,24,2021-08-02,6
2215,11,2021-08-01,11
2216,16,2021-08-09,21
2217,27,2021-08-11,28
2218,30,2021-08-04,88
2219,8,2021-08-03,6
2220,22,2021-08-07,11
2221,6,2021-08-02,19
2222,25,2021-08-07,95
2223,43,2021-08-04,92
2224,9,2021-08-04,36
2225,9,2021-08-04,88
2226,35,2021-08-06,60
2227,37,2021-08-05,82
2228,11,2021-08-08,85
2229,41,2021-08-11,81
2230,34,2021-08-11,71
2231,27,2021-08-05,18
2232,5,2021-08-06,5
2233,49,2021-08-09,75
2234,4,2021-08-08,73
2235,28,2021-08-07,26
2236,32,2021-08-07,74
2237,26,2021-08-07,15
2238,45,2021-08-08,14
2239,32,2021-08-01,67
2240,43,2021-08-08,41
2241,31,2021-08-10,52
2242,18,2021-08-07,57
2243,48,2021-08-05,38
2244,16,2021-08-01,71
2245,16,2021-08-11,81
2246,11,2021-08-01,86
2247,45,2021-08-03,52
2248,22,2021-08-10,49
2249,5,2021-08-01,3
2250,20,2021-08-01,33
2251,27,2021-08-07,70
2252,7,2021-08-03,3
2253,21,2021-08-11,20
2254,43,2021-08-10,74
2255,12,2021-08-07,73
2256,22,2021-08-11,3
2257,11,2021-08-07,86
2258,43,2021-08-05,29
2259,17,2021-08-07,1
2260,15,2021-08-04,84
2261,26,2021-08-07,33
2262,29,2021-08-04,20
2263,43,2021-08-10,61
2264,18,2021-08-09,48
2265,8,2021-08-07,95
2266,26,2021-08-03,46
2267,19,2021-08-01,72
2268,1,2021-08-04,42
2269,21,2021-08-10,85
2270,22,2021-08-03,80
2271,11,2021-08-04,94
2272,13,2021-08-10,94
2273,30,2021-08-05,43
2274,19,2021-08-02,37
2275,28,2021-08-09,96
2276,14,2021-08-06,85
2277,27,2021-08-10,86
2278,23,2021-08-03,9
2279,40,2021-08-11,8
2280,17,2021-08-01,41
2281,33,2021-08-06,56
2282,25,2021-08-08,52
2283,1,2021-08-01,60
2284,31,2021-08-02,61
2285,15,2021-08-03,9
2286,37,2021-08-10,92
2287,32,2021-08-09,13
2288,14,2021-08-07,99
2289,10,2021-08-10,73
2290,40,2021-08-07,75
2291,3,2021-08-10,72
2292,7,2021-08-02,18
2293,3,2021-08-08,43
2294,37,2021-08-07,22
2295,39,2021-08-09,50
2296,45,2021-08-02,31
2297,40,2021-08-04,61
2298,46,2021-08-08,93
2299,15,2021-08-10,88
2300,33,2021-08-09,73
2301,24,2021-08-01,33
2302,24,2021-08-08,10
2303,35,2021-08-01,85
2304,6,2021-08-02,16
2305,12,2021-08-06,88
2306,8,2021-08-06,40
2307,33,2021-08-09,70
2308,3,2021-08-02,22
2309,27,2021-08-08,40
2310,35,2021-08-11,99
2311,11,2021-08-09,7
2312,19,2021-08-02,46
2313,21,2021-08-06,41
2314,41,2021-08-11,59
2315,1,2021-08-02,87
2316,21,2021-08-06,24
2317,39,2021-08-03,46
2318,2,2021-08-11,86
2319,25,2021-08-01,90
2320,6,2021-08-05,10
2321,41,2021-08-02,79
2322,9,2021-08-07,73
2323,25,2021-08-10,11
2324,4,2021-08-11,45
2325,40,2021-08-09,15
2326,26,2021-08-10,49
2327,13,2021-08-07,15
2328,42,2021-08-10,99
2329,42,2021-08-10,63
2330,8,2021-08-05,55
2331,25,2021-08-03,79
2332,10,2021-08-10,14
2333,32,2021-08-06,99
2334,37,2021-08-07,94
2335,1,2021-08-11,20
2336,22,2021-08-03,82
2337,27,2021-08-02,78
2338,17,2021-08-07,89
2339,47,2021-08-03,27
2340,17,2021-08-10,18
2341,10,2021-08-01,19
2342,3,2021-08-11,34
2343,1,2021-08-09,23
2344,14,2021-08-01,34
2345,14,2021-08-03,96
2346,4,2021-08-08,61
2347,6,2021-08-05,56
2348,35,2021-08-04,68
2349,5,2021-08-10,66
2350,15,2021-08-10,22
2351,23,2021-08-01,64
2352,12,2021-08-04,43
2353,40,2021-08-09,44
2354,39,2021-08-11,60
2355,6,2021-08-01,79
2356,20,2021-08-05,82
2357,7,2021-08-11,8
2358,16,2021-08-04,47
2359,6,2021-08-04,96
2360,26,2021-08-06,8
2361,22,2021-08-07,2
2362,14,2021-08-10,44
2363,34,2021-08-07,27
2364,15,2021-08-11,30
2365,26,2021-08-03,68
2366,2,2021-08-07,30
2367,40,2021-08-08,38
2368,7,2021-08-08,37
2369,32,2021-08-03,3
2370,1,2021-08-05,38
2371,14,2021-08-03,22
2372,17,2021-08-07,72
2373,25,2021-08-06,54
2374,46,2021-08-06,89
2375,14,2021-08-09,52
2376,29,2021-08-11,64
2377,29,2021-08-02,16
2378,29,2021-08-02,5
2379,41,2021-08-05,54
2380,27,2021-08-10,82
2381,49,2021-08-11,78
2382,34,2021-08-07,55
2383,11,2021-08-03,31
2384,17,2021-08-04,25
2385,6,2021-08-04,66
2386,19,2021-08-03,87
2387,9,2021-08-09,22
2388,32,2021-08-05,89
2389,41,2021-08-01,94
2390,14,2021-08-06,20
2391,37,2021-08-09,18
2392,17,2021-08-04,26
2393,3,2021-08-09,84
2394,25,2021-08-11,23
2395,25,2021-08-04,21
2396,39,2021-08-04,79
2397,46,2021-08-10,91
2398,4,2021-08-08,73
2399,20,2021-08-07,6
2400,12,2021-08-11,25
2401,8,2021-08-02,60
2402,41,2021-08-01,94
2403,48,2021-08-09,64
2404,22,2021-08-08,27
2405,27,2021-08-03,51
2406,38,2021-08-10,88
2407,49,2021-08-10,78
2408,35,2021-08-05,94
2409,43,2021-08-05,51
2410,17,2021-08-11,96
2411,40,2021-08-06,52
2412,9,2021-08-05,15
2413,22,2021-08-07,75
2414,8,2021-08-10,13
2415,30,2021-08-05,5
2416,19,2021-08-11,96
2417,42,2021-08-09,46
2418,38,2021-08-04,79
2419,34,2021-08-05,5
2420,32,2021-08-02,83
2421,19,2021-08-07,12
2422,1,2021-08-05,84
2423,31,2021-08-09,57
2424,23,2021-08-10,55
2425,25,2021-08-09,13
2426,10,2021-08-07,9
2427,25,2021-08-01,3
2428,49,2021-08-04,40
2429,16,2021-08-07,34
2430,1,2021-08-08,4
2431,25,2021-08-01,9
2432,11,2021-08-01,56
2433,29,2021-08-06,84
2434,11,2021-08-11,94
2435,2,2021-08-11,64
2436,5,2021-08-01,49
2437,13,2021-08-09,18
2438,14,2021-08-02,40
2439,5,2021-08-06,87
2440,25,2021-08-09,3
2441,36,2021-08-01,58
2442,14,2021-08-01,74
2443,28,2021-08-11,48
2444,2,2021-08-04,57
2445,28,2021-08-06,41
2446,40,2021-08-04,10
2447,36,2021-08-10,92
2448,34,2021-08-10,30
2449,27,2021-08-09,5
2450,11,2021-08-01,46
2451,25,2021-08-11,52
2452,38,2021-08-02,31
2453,39,2021-08-08,32
2454,49,2021-08-07,93
2455,35,2021-08-08,59
2456,29,2021-08-11,46
2457,25,2021-08-05,17
2458,25,2021-08-01,56
2459,29,2021-08-03,23
2460,23,2021-08-10,76
2461,32,2021-08-04,31
2462,4,2021-08-04,49
2463,48,2021-08-02,1
2464,19,2021-08-08,22
2465,11,2021-08-03,29
2466,22,2021-08-08,43
2467,15,2021-08-06,36
2468,23,2021-08-08,9
2469,39,2021-08-03,41
2470,26,2021-08-01,49
2471,2,2021-08-01,32
2472,4,2021-08-08,23
2473,9,2021-08-01,93
2474,6,2021-08-05,14
2475,13,2021-08-08,50
2476,10,2021-08-04,74
2477,31,2021-08-06,13
2478,30,2021-08-02,61
2479,35,2021-08-10,42
2480,5,2021-08-05,32
2481,25,2021-08-05,10
2482,43,2021-08-09,11
2483,36,2021-08-04,5
2484,27,2021-08-01,41
2485,11,2021-08-07,63
2486,20,2021-08-08,59
2487,21,2021-08-04,10
2488,48,2021-08-09,11
2489,34,2021-08-01,87
2490,38,2021-08-11,3
2491,35,2021-08-10,57
2492,27,2021-08-08,2
2493,12,2021-08-04,5
2494,7,2021-08-02,26
2495,46,2021-08-11,16
2496,33,2021-08-07,35
2497,2,2021-08-11,38
2498,1,2021-08-10,41
2499,20,2021-08-04,50
2500,21,2021-08-01,65
2501,15,2021-08-11,31
2502,26,2021-08-02,68
2503,13,2021-08-09,49
2504,35,2021-08-01,73
2505,8,2021-08-10,7
2506,8,2021-08-07,20
2507,38,2021-08-03,98
2508,44,2021-08-11,20
2509,20,2021-08-10,49
2510,13,2021-08-11,62
2511,22,2021-08-09,23
2512,19,2021-08-10,95
2513,17,2021-08-02,55
2514,1,2021-08-08,48
2515,19,2021-08-04,50
2516,1,2021-08-08,11
2517,31,2021-08-08,74
2518,29,2021-08-07,51
2519,22,2021-08-01,50
2520,6,2021-08-08,8
2521,22,2021-08-05,92
2522,26,2021-08-03,63
2523,40,2021-08-01,86
2524,29,2021-08-08,10
2525,30,2021-08-05,85
2526,46,2021-08-08,78
2527,10,2021-08-01,39
2528,22,2021-08-08,53
2529,43,2021-08-08,90
2530,39,2021-08-03,69
2531,29,2021-08-06,8
2532,29,2021-08-01,75
2533,17,2021-08-02,39
2534,45,2021-08-02,54
2535,33,2021-08-03,20
2536,31,2021-08-02,29
2537,8,2021-08-09,67
2538,44,2021-08-10,97
2539,1,2021-08-06,95
2540,7,2021-08-11,79
2541,45,2021-08-07,21
2542,40,2021-08-09,19
2543,14,2021-08-11,12
2544,12,2021-08-03,49
2545,33,2021-08-09,13
2546,46,2021-08-01,49
2547,39,2021-08-09,47
2548,27,2021-08-05,9
2549,23,2021-08-07,40
2550,39,2021-08-10,64
